no;date;temp;comment
1;04.03.19 10:26:28AM;24,448;
2;04.03.19 10:26:33AM;;Protokolliert
3;04.03.19 12:26:28PM;22,908;
4;04.03.19 02:26:28PM;23,292;
5;04.03.19 04:26:28PM;18,14;
6;04.03.19 06:26:28PM;18,331;
7;04.03.19 08:26:28PM;18,14;
8;04.03.19 10:26:28PM;17,855;
9;04.04.19 12:26:28AM;17,665;
10;04.04.19 02:26:28AM;17,475;
11;04.04.19 04:26:28AM;17,094;
12;04.04.19 06:26:28AM;17,094;
13;04.04.19 08:26:28AM;16,903;
14;04.04.19 10:26:28AM;17,189;
15;04.04.19 12:26:28PM;18,901;
16;04.04.19 02:26:28PM;18,996;
17;04.04.19 04:26:28PM;18,901;
18;04.04.19 06:26:28PM;18,711;
19;04.04.19 08:26:28PM;18,616;
20;04.04.19 10:26:28PM;18,426;
21;04.05.19 12:26:28AM;18,236;
22;04.05.19 02:26:28AM;18,236;
23;04.05.19 04:26:28AM;18,045;
24;04.05.19 06:26:28AM;18,045;
25;04.05.19 08:26:28AM;18,045;
26;04.05.19 10:26:28AM;18,236;
27;04.05.19 12:26:28PM;18,806;
28;04.05.19 02:26:28PM;18,806;
29;04.05.19 04:26:28PM;18,996;
30;04.05.19 06:26:28PM;18,901;
31;04.05.19 08:26:28PM;18,711;
32;04.05.19 10:26:28PM;18,521;
33;04.06.19 12:26:28AM;18,331;
34;04.06.19 02:26:28AM;18,236;
35;04.06.19 04:26:28AM;18,236;
36;04.06.19 06:26:28AM;18,045;
37;04.06.19 08:26:28AM;18,14;
38;04.06.19 10:26:28AM;18,331;
39;04.06.19 12:26:28PM;18,901;
40;04.06.19 02:26:28PM;19,377;
41;04.06.19 04:26:28PM;19,092;
42;04.06.19 06:26:28PM;19,187;
43;04.06.19 08:26:28PM;19,092;
44;04.06.19 10:26:28PM;18,901;
45;04.07.19 12:26:28AM;18,711;
46;04.07.19 02:26:28AM;18,616;
47;04.07.19 04:26:28AM;18,616;
48;04.07.19 06:26:28AM;18,521;
49;04.07.19 08:26:28AM;18,521;
50;04.07.19 10:26:28AM;18,806;
51;04.07.19 12:26:28PM;18,996;
52;04.07.19 02:26:28PM;19,092;
53;04.07.19 04:26:28PM;18,996;
54;04.07.19 06:26:28PM;18,901;
55;04.07.19 08:26:28PM;18,806;
56;04.07.19 10:26:28PM;18,711;
57;04.08.19 12:26:28AM;18,616;
58;04.08.19 02:26:28AM;18,616;
59;04.08.19 04:26:28AM;18,616;
60;04.08.19 06:26:28AM;18,616;
61;04.08.19 08:26:28AM;18,711;
62;04.08.19 10:26:28AM;18,806;
63;04.08.19 12:26:28PM;18,901;
64;04.08.19 02:26:28PM;18,996;
65;04.08.19 04:26:28PM;19,092;
66;04.08.19 06:26:28PM;19,187;
67;04.08.19 08:26:28PM;19,377;
68;04.08.19 10:26:28PM;18,996;
69;04.09.19 12:26:28AM;18,806;
70;04.09.19 02:26:28AM;17,95;
71;04.09.19 04:26:28AM;15,569;
72;04.09.19 06:26:28AM;15,569;
73;04.09.19 08:26:28AM;21,951;
74;04.09.19 10:26:28AM;24,545;
75;04.09.19 12:26:28PM;24,641;
76;04.09.19 02:26:28PM;24,931;
77;04.09.19 04:26:28PM;24,158;
78;04.09.19 06:26:28PM;19,948;
79;04.09.19 08:26:28PM;19,662;
80;04.09.19 10:26:28PM;19,567;
81;04.10.19 12:26:28AM;19,377;
82;04.10.19 02:26:28AM;19,282;
83;04.10.19 04:26:28AM;19,187;
84;04.10.19 06:26:28AM;19,187;
85;04.10.19 08:26:28AM;22,908;
86;04.10.19 10:26:28AM;24,738;
87;04.10.19 12:26:28PM;25,028;
88;04.10.19 02:26:28PM;25,222;
89;04.10.19 04:26:28PM;24,835;
90;04.10.19 06:26:28PM;24,835;
91;04.10.19 08:26:28PM;24,255;
92;04.10.19 10:26:28PM;19,377;
93;04.11.19 12:26:28AM;19,187;
94;04.11.19 02:26:28AM;19,092;
95;04.11.19 04:26:28AM;18,996;
96;04.11.19 06:26:28AM;18,996;
97;04.11.19 08:26:28AM;24,158;
98;04.11.19 10:26:28AM;24,641;
99;04.11.19 12:26:28PM;24,738;
100;04.11.19 02:26:28PM;24,835;
101;04.11.19 04:26:28PM;24,738;
102;04.11.19 06:26:28PM;24,641;
103;04.11.19 08:26:28PM;21,855;
104;04.11.19 10:26:28PM;19,377;
105;04.12.19 12:26:28AM;19,187;
106;04.12.19 02:26:28AM;19,092;
107;04.12.19 04:26:28AM;19,092;
108;04.12.19 06:26:28AM;18,996;
109;04.12.19 08:26:28AM;24,351;
110;04.12.19 10:26:28AM;24,448;
111;04.12.19 12:26:28PM;24,545;
112;04.12.19 02:26:28PM;24,545;
113;04.12.19 04:26:28PM;24,738;
114;04.12.19 06:26:28PM;24,738;
115;04.12.19 08:26:28PM;19,948;
116;04.12.19 10:26:28PM;19,662;
117;04.13.19 12:26:28AM;19,758;
118;04.13.19 02:26:28AM;19,662;
119;04.13.19 04:26:28AM;19,567;
120;04.13.19 06:26:28AM;19,472;
121;04.13.19 08:26:28AM;23,388;
122;04.13.19 10:26:28AM;24,448;
123;04.13.19 12:26:28PM;24,835;
124;04.13.19 02:26:28PM;24,835;
125;04.13.19 04:26:28PM;24,738;
126;04.13.19 06:26:28PM;24,545;
127;04.13.19 08:26:28PM;21,951;
128;04.13.19 10:26:28PM;19,758;
129;04.14.19 12:26:28AM;19,472;
130;04.14.19 02:26:28AM;19,187;
131;04.14.19 04:26:28AM;18,901;
132;04.14.19 06:26:28AM;18,616;
133;04.14.19 08:26:28AM;18,426;
134;04.14.19 10:26:28AM;24,545;
135;04.14.19 12:26:28PM;24,448;
136;04.14.19 02:26:28PM;24,448;
137;04.14.19 04:26:28PM;24,448;
138;04.14.19 06:26:28PM;24,448;
139;04.14.19 08:26:28PM;19,377;
140;04.14.19 10:26:28PM;18,426;
141;04.15.19 12:26:28AM;18,331;
142;04.15.19 02:26:28AM;18,331;
143;04.15.19 04:26:28AM;18,331;
144;04.15.19 06:26:28AM;18,331;
145;04.15.19 08:26:28AM;23,581;
146;04.15.19 10:26:28AM;24,255;
147;04.15.19 12:26:28PM;24,255;
148;04.15.19 02:26:28PM;19,472;
149;04.15.19 04:26:28PM;24,448;
150;04.15.19 06:26:28PM;24,448;
151;04.15.19 08:26:28PM;20,138;
152;04.15.19 10:26:28PM;18,806;
153;04.16.19 12:26:28AM;18,616;
154;04.16.19 02:26:28AM;18,711;
155;04.16.19 04:26:28AM;18,616;
156;04.16.19 06:26:28AM;18,616;
157;04.16.19 08:26:28AM;23,869;
158;04.16.19 10:26:28AM;24,448;
159;04.16.19 12:26:28PM;24,641;
160;04.16.19 02:26:28PM;24,738;
161;04.16.19 04:26:28PM;24,641;
162;04.16.19 06:26:28PM;24,641;
163;04.16.19 08:03:37PM;;
164;04.16.19 08:03:44PM;;
165;04.16.19 08:04:07PM;;Protokolliert
166;04.16.19 08:26:28PM;21,091;
167;04.16.19 10:26:28PM;19,853;
168;04.17.19 12:26:28AM;19,567;
169;04.17.19 02:26:28AM;19,377;
170;04.17.19 04:26:28AM;19,092;
171;04.17.19 06:26:28AM;18,806;
172;04.17.19 08:26:28AM;23,388;
173;04.17.19 10:26:28AM;24,448;
174;04.17.19 12:26:28PM;24,641;
175;04.17.19 02:26:28PM;24,835;
176;04.17.19 04:26:28PM;24,835;
177;04.17.19 06:26:28PM;24,738;
178;04.17.19 08:26:28PM;22,046;
179;04.17.19 10:26:28PM;20,805;
180;04.18.19 12:26:28AM;20,71;
181;04.18.19 02:26:28AM;20,519;
182;04.18.19 04:26:28AM;20,329;
183;04.18.19 06:26:28AM;20,043;
184;04.18.19 08:26:28AM;24,158;
185;04.18.19 10:26:28AM;24,835;
186;04.18.19 12:26:28PM;25,125;
187;04.18.19 02:26:28PM;24,931;
188;04.18.19 04:26:28PM;23,773;
189;04.18.19 06:26:28PM;25,028;
190;04.18.19 08:26:28PM;23,004;
191;04.18.19 10:26:28PM;19,282;
192;04.19.19 12:26:28AM;18,901;
193;04.19.19 02:26:28AM;18,806;
194;04.19.19 04:26:28AM;18,711;
195;04.19.19 06:26:28AM;18,711;
196;04.19.19 08:26:28AM;23,004;
197;04.19.19 10:26:28AM;24,931;
198;04.19.19 12:26:28PM;25,222;
199;04.19.19 02:26:28PM;25,416;
200;04.19.19 04:26:28PM;25,416;
201;04.19.19 06:26:28PM;25,319;
202;04.19.19 08:26:28PM;21,855;
203;04.19.19 10:26:28PM;19,377;
204;04.20.19 12:26:28AM;19,092;
205;04.20.19 02:26:28AM;18,996;
206;04.20.19 04:26:28AM;18,996;
