no;date;temp;comment
1;04.03.19 10:13:54AM;22,333;
2;04.03.19 10:14:03AM;;Protokolliert
3;04.03.19 12:13:54PM;23,292;
4;04.03.19 02:13:54PM;18,711;
5;04.03.19 04:13:54PM;17,379;
6;04.03.19 06:13:54PM;17,094;
7;04.03.19 08:13:54PM;16,808;
8;04.03.19 10:13:54PM;16,427;
9;04.04.19 12:13:54AM;16,141;
10;04.04.19 02:13:54AM;15,855;
11;04.04.19 04:13:54AM;15,569;
12;04.04.19 06:13:54AM;15,282;
13;04.04.19 08:13:54AM;15,091;
14;04.04.19 10:13:54AM;15,378;
15;04.04.19 12:13:54PM;16,141;
16;04.04.19 02:13:54PM;16,427;
17;04.04.19 04:13:54PM;16,237;
18;04.04.19 06:13:54PM;16,141;
19;04.04.19 08:13:54PM;15,951;
20;04.04.19 10:13:54PM;15,855;
21;04.05.19 12:13:54AM;15,569;
22;04.05.19 02:13:54AM;15,378;
23;04.05.19 04:13:54AM;15,187;
24;04.05.19 06:13:54AM;14,996;
25;04.05.19 08:13:54AM;14,9;
26;04.05.19 10:13:54AM;15,091;
27;04.05.19 12:13:54PM;15,378;
28;04.05.19 01:48:27PM;;
29;04.05.19 01:49:21PM;;Protokolliert
30;04.05.19 02:13:54PM;15,951;
31;04.05.19 04:13:54PM;15,76;
32;04.05.19 06:13:54PM;15,76;
33;04.05.19 08:13:54PM;15,473;
34;04.05.19 10:13:54PM;15,187;
35;04.06.19 12:13:54AM;14,996;
36;04.06.19 02:13:54AM;14,804;
37;04.06.19 04:13:54AM;14,709;
38;04.06.19 06:13:54AM;14,613;
39;04.06.19 08:13:54AM;14,517;
40;04.06.19 10:13:54AM;14,996;
41;04.06.19 12:13:54PM;15,664;
42;04.06.19 02:13:54PM;16,237;
43;04.06.19 04:13:54PM;16,332;
44;04.06.19 04:43:38PM;;
45;04.06.19 04:43:51PM;;
46;04.06.19 04:44:08PM;;
47;04.06.19 04:45:25PM;;Protokolliert
48;04.06.19 06:13:54PM;12,98;
49;04.06.19 08:13:54PM;12,883;
50;04.06.19 10:13:54PM;12,787;
51;04.07.19 12:13:54AM;12,69;
52;04.07.19 02:13:54AM;12,497;
53;04.07.19 04:13:54AM;12,497;
54;04.07.19 06:13:54AM;12,497;
55;04.07.19 08:13:54AM;12,401;
56;04.07.19 10:13:54AM;12,497;
57;04.07.19 11:07:26AM;;
58;04.07.19 11:07:31AM;;
59;04.07.19 11:08:32AM;;Protokolliert
60;04.07.19 12:13:54PM;13,076;
61;04.07.19 02:13:54PM;12,98;
62;04.07.19 04:13:54PM;12,98;
63;04.07.19 06:13:54PM;12,883;
64;04.07.19 06:49:25PM;;
65;04.07.19 06:49:33PM;;
66;04.07.19 06:50:09PM;;Protokolliert
67;04.07.19 08:13:54PM;13,076;
68;04.07.19 10:13:54PM;12,98;
69;04.08.19 12:13:54AM;12,98;
70;04.08.19 02:13:54AM;12,98;
71;04.08.19 04:13:54AM;12,883;
72;04.08.19 06:13:54AM;12,98;
73;04.08.19 08:13:54AM;12,883;
74;04.08.19 10:13:54AM;13,076;
75;04.08.19 12:13:54PM;13,173;
76;04.08.19 02:13:54PM;13,173;
77;04.08.19 04:13:54PM;14,23;
78;04.08.19 05:22:37PM;;
79;04.08.19 05:22:42PM;;
80;04.08.19 05:22:49PM;;
81;04.08.19 05:22:56PM;;
82;04.08.19 05:23:57PM;;Protokolliert
83;04.08.19 06:13:54PM;14,23;
84;04.08.19 08:13:54PM;15,282;
85;04.08.19 10:13:54PM;13,846;
86;04.09.19 12:13:54AM;13,654;
87;04.09.19 02:13:54AM;13,558;
88;04.09.19 04:13:54AM;13,558;
89;04.09.19 06:13:54AM;13,461;
90;04.09.19 08:13:54AM;13,461;
91;04.09.19 10:13:54AM;13,654;
92;04.09.19 12:13:54PM;13,846;
93;04.09.19 02:13:54PM;14,23;
94;04.09.19 04:13:54PM;14,9;
95;04.09.19 06:13:54PM;14,325;
96;04.09.19 08:13:54PM;13,942;
97;04.09.19 10:13:54PM;13,75;
98;04.10.19 12:13:54AM;13,654;
99;04.10.19 02:13:54AM;13,558;
100;04.10.19 04:13:54AM;13,365;
101;04.10.19 06:13:54AM;13,365;
102;04.10.19 08:13:54AM;13,269;
103;04.10.19 08:45:28AM;;
104;04.10.19 08:46:25AM;;Protokolliert
105;04.10.19 10:13:54AM;13,75;
106;04.10.19 12:13:54PM;14,517;
107;04.10.19 02:13:54PM;14,804;
108;04.10.19 04:13:54PM;14,23;
109;04.10.19 06:13:54PM;14,134;
110;04.10.19 08:13:54PM;13,942;
111;04.10.19 10:13:54PM;13,654;
112;04.11.19 12:13:54AM;13,558;
113;04.11.19 02:13:54AM;13,461;
114;04.11.19 04:13:54AM;13,365;
115;04.11.19 06:13:54AM;13,365;
116;04.11.19 08:00:35AM;;
117;04.11.19 08:02:02AM;;Protokolliert
118;04.11.19 08:13:54AM;13,461;
119;04.11.19 10:13:54AM;13,461;
120;04.11.19 12:13:54PM;13,846;
121;04.11.19 02:13:54PM;13,846;
122;04.11.19 04:13:54PM;14,134;
123;04.11.19 06:13:54PM;13,942;
124;04.11.19 08:13:54PM;13,942;
125;04.11.19 10:13:54PM;13,846;
126;04.12.19 12:13:54AM;13,654;
127;04.12.19 02:13:54AM;13,558;
128;04.12.19 04:13:54AM;13,461;
129;04.12.19 06:13:54AM;13,365;
130;04.12.19 07:42:13AM;;
131;04.12.19 07:42:14AM;;
132;04.12.19 07:42:49AM;;Protokolliert
133;04.12.19 08:13:54AM;13,269;
134;04.12.19 10:13:54AM;13,173;
135;04.12.19 12:13:54PM;13,269;
136;04.12.19 02:13:54PM;13,365;
137;04.12.19 04:13:54PM;13,461;
138;04.12.19 06:13:54PM;13,461;
139;04.12.19 07:19:26PM;;
140;04.12.19 07:19:44PM;;Protokolliert
141;04.12.19 08:13:54PM;13,558;
142;04.12.19 10:13:54PM;13,269;
143;04.13.19 12:13:54AM;13,269;
144;04.13.19 02:13:54AM;13,173;
145;04.13.19 04:13:54AM;13,076;
146;04.13.19 06:13:54AM;12,98;
147;04.13.19 08:13:54AM;12,98;
148;04.13.19 10:13:54AM;13,173;
149;04.13.19 10:59:35AM;;
150;04.13.19 10:59:36AM;;
151;04.13.19 11:00:09AM;;Protokolliert
152;04.13.19 12:13:54PM;13,846;
153;04.13.19 02:13:54PM;13,654;
154;04.13.19 04:13:54PM;13,461;
155;04.13.19 06:13:54PM;13,269;
156;04.13.19 08:13:54PM;13,076;
157;04.13.19 10:13:54PM;12,98;
158;04.14.19 12:13:54AM;12,787;
159;04.14.19 02:13:54AM;12,69;
160;04.14.19 04:13:54AM;12,69;
161;04.14.19 06:13:54AM;12,594;
162;04.14.19 08:13:54AM;12,594;
163;04.14.19 10:13:54AM;12,69;
164;04.14.19 12:13:54PM;12,69;
165;04.14.19 02:13:54PM;12,69;
166;04.14.19 04:13:54PM;12,69;
167;04.14.19 06:13:54PM;12,69;
168;04.14.19 08:13:54PM;12,594;
169;04.14.19 10:13:54PM;12,497;
170;04.15.19 12:13:54AM;12,401;
171;04.15.19 02:13:54AM;12,401;
172;04.15.19 04:13:54AM;12,401;
173;04.15.19 06:13:54AM;12,304;
174;04.15.19 08:13:54AM;12,304;
175;04.15.19 10:13:54AM;13,75;
176;04.15.19 12:13:54PM;12,594;
177;04.15.19 02:13:54PM;12,69;
178;04.15.19 04:13:54PM;12,883;
179;04.15.19 06:13:54PM;12,883;
180;04.15.19 07:54:55PM;;
181;04.15.19 07:54:59PM;;
182;04.15.19 07:55:42PM;;Protokolliert
183;04.15.19 08:13:54PM;12,787;
184;04.15.19 10:13:54PM;12,69;
185;04.16.19 12:13:54AM;12,594;
186;04.16.19 02:13:54AM;12,594;
187;04.16.19 04:13:54AM;12,594;
188;04.16.19 06:13:54AM;12,594;
189;04.16.19 08:13:54AM;12,594;
190;04.16.19 10:13:54AM;12,787;
191;04.16.19 12:13:54PM;12,98;
192;04.16.19 02:13:54PM;13,269;
193;04.16.19 04:13:54PM;13,269;
194;04.16.19 06:13:54PM;13,173;
195;04.16.19 08:00:35PM;;
196;04.16.19 08:01:09PM;;Protokolliert
197;04.16.19 08:13:54PM;12,98;
198;04.16.19 10:13:54PM;12,787;
199;04.17.19 12:13:54AM;12,69;
200;04.17.19 02:13:54AM;12,594;
201;04.17.19 04:13:54AM;12,594;
202;04.17.19 06:13:54AM;12,497;
203;04.17.19 08:13:54AM;12,497;
204;04.17.19 10:13:54AM;12,883;
205;04.17.19 12:13:54PM;13,269;
206;04.17.19 02:13:54PM;13,461;
207;04.17.19 04:13:54PM;13,558;
208;04.17.19 06:13:54PM;13,461;
209;04.17.19 08:13:54PM;13,365;
210;04.17.19 10:13:54PM;13,173;
211;04.18.19 12:13:54AM;12,98;
212;04.18.19 02:13:54AM;12,98;
213;04.18.19 04:13:54AM;12,883;
214;04.18.19 06:13:54AM;12,883;
215;04.18.19 08:13:54AM;12,883;
216;04.18.19 09:39:24AM;;
217;04.18.19 09:39:25AM;;
218;04.18.19 09:39:43AM;;Protokolliert
219;04.18.19 10:13:54AM;13,269;
220;04.18.19 12:13:54PM;14,325;
221;04.18.19 02:13:54PM;13,654;
222;04.18.19 04:13:54PM;13,365;
223;04.18.19 06:13:54PM;13,365;
224;04.18.19 08:13:54PM;13,365;
225;04.18.19 10:13:54PM;13,173;
226;04.19.19 12:13:54AM;13,076;
227;04.19.19 02:13:54AM;12,98;
228;04.19.19 04:13:54AM;12,98;
229;04.19.19 06:13:54AM;12,883;
230;04.19.19 08:13:54AM;12,883;
231;04.19.19 08:21:49AM;;
232;04.19.19 08:21:52AM;;
233;04.19.19 08:22:29AM;;Protokolliert
234;04.19.19 10:13:54AM;13,173;
235;04.19.19 12:13:54PM;13,654;
236;04.19.19 02:13:54PM;13,846;
237;04.19.19 04:13:54PM;13,846;
238;04.19.19 06:13:54PM;13,846;
239;04.19.19 08:13:54PM;13,654;
240;04.19.19 10:13:54PM;13,365;
241;04.20.19 12:13:54AM;13,269;
242;04.20.19 02:13:54AM;13,173;
243;04.20.19 04:13:54AM;13,076;
244;04.20.19 06:13:54AM;13,076;
245;04.20.19 08:13:54AM;13,173;
246;04.20.19 10:13:54AM;13,558;
247;04.20.19 12:13:54PM;13,942;
248;04.20.19 02:13:54PM;13,942;
249;04.20.19 04:13:54PM;13,654;
250;04.20.19 06:13:54PM;13,461;
251;04.20.19 08:13:54PM;13,269;
252;04.20.19 10:13:54PM;13,173;
253;04.21.19 12:13:54AM;13,173;
254;04.21.19 02:13:54AM;13,076;
255;04.21.19 04:13:54AM;13,076;
256;04.21.19 06:13:54AM;13,076;
257;04.21.19 08:13:54AM;13,076;
258;04.21.19 10:02:45AM;;
259;04.21.19 10:03:16AM;;Protokolliert
260;04.21.19 10:13:54AM;13,365;
261;04.21.19 12:13:54PM;14,325;
262;04.21.19 02:13:54PM;14,517;
263;04.21.19 04:13:54PM;14,038;
264;04.21.19 05:06:32PM;;
265;04.21.19 05:06:33PM;;
266;04.21.19 05:07:08PM;;Protokolliert
267;04.21.19 06:13:54PM;13,558;
268;04.21.19 08:13:54PM;13,173;
269;04.21.19 10:13:54PM;12,98;
270;04.22.19 12:13:54AM;12,883;
271;04.22.19 02:13:54AM;12,787;
272;04.22.19 04:13:54AM;12,69;
273;04.22.19 06:13:54AM;12,594;
274;04.22.19 08:13:54AM;12,594;
275;04.22.19 10:13:54AM;12,787;
276;04.22.19 12:13:54PM;14,9;
277;04.22.19 02:13:54PM;13,75;
278;04.22.19 03:23:30PM;;
279;04.22.19 03:23:53PM;;Protokolliert
280;04.22.19 04:13:54PM;13,558;
281;04.22.19 06:13:54PM;12,883;
282;04.22.19 06:26:42PM;;
283;04.22.19 06:27:08PM;;Protokolliert
284;04.22.19 08:13:54PM;13,269;
285;04.22.19 10:13:54PM;13,365;
286;04.23.19 12:13:54AM;13,269;
287;04.23.19 02:13:54AM;13,269;
288;04.23.19 04:13:54AM;13,173;
289;04.23.19 06:13:54AM;13,173;
290;04.23.19 08:13:54AM;13,076;
291;04.23.19 08:33:33AM;;
292;04.23.19 08:34:21AM;;Protokolliert
293;04.23.19 10:13:54AM;13,076;
294;04.23.19 12:13:54PM;13,365;
295;04.23.19 02:13:54PM;13,461;
296;04.23.19 04:13:54PM;13,365;
297;04.23.19 06:13:54PM;13,365;
298;04.23.19 07:42:20PM;;
299;04.23.19 07:42:28PM;;
300;04.23.19 07:42:47PM;;
301;04.23.19 07:44:18PM;;Protokolliert
302;04.23.19 08:13:54PM;13,365;
303;04.23.19 10:13:54PM;13,076;
304;04.24.19 12:13:54AM;12,98;
305;04.24.19 02:13:54AM;12,883;
306;04.24.19 04:13:54AM;12,787;
307;04.24.19 06:13:54AM;12,69;
308;04.24.19 08:13:54AM;12,69;
309;04.24.19 08:35:34AM;;
310;04.24.19 08:35:35AM;;
311;04.24.19 08:36:37AM;;Protokolliert
312;04.24.19 10:13:54AM;12,883;
313;04.24.19 12:13:54PM;13,269;
314;04.24.19 02:13:54PM;13,558;
315;04.24.19 02:19:11PM;;
316;04.24.19 02:19:40PM;;Protokolliert
317;04.24.19 04:13:54PM;13,173;
318;04.24.19 06:13:54PM;12,98;
319;04.24.19 08:06:40PM;;
320;04.24.19 08:07:02PM;;
321;04.24.19 08:07:07PM;;
322;04.24.19 08:07:42PM;;Protokolliert
323;04.24.19 08:13:54PM;13,269;
324;04.24.19 10:13:54PM;12,497;
325;04.25.19 12:13:54AM;12,401;
326;04.25.19 02:13:54AM;12,304;
327;04.25.19 04:13:54AM;12,207;
328;04.25.19 06:13:54AM;12,207;
329;04.25.19 08:13:54AM;12,207;
330;04.25.19 10:13:54AM;14,996;
331;04.25.19 12:13:54PM;13,076;
332;04.25.19 02:13:54PM;12,883;
333;04.25.19 02:23:43PM;;
334;04.25.19 02:24:13PM;;Protokolliert
335;04.25.19 04:13:54PM;13,076;
336;04.25.19 06:13:54PM;13,076;
337;04.25.19 08:13:54PM;12,98;
338;04.25.19 10:13:54PM;12,69;
339;04.26.19 12:13:54AM;12,594;
340;04.26.19 02:13:54AM;12,594;
341;04.26.19 04:13:54AM;12,497;
342;04.26.19 06:13:54AM;12,497;
343;04.26.19 08:13:54AM;12,497;
344;04.26.19 08:22:59AM;;
345;04.26.19 08:23:00AM;;
346;04.26.19 08:23:40AM;;Protokolliert
347;04.26.19 10:13:54AM;12,594;
348;04.26.19 12:13:54PM;12,883;
349;04.26.19 02:13:54PM;12,98;
350;04.26.19 04:13:54PM;12,98;
351;04.26.19 06:13:54PM;12,883;
352;04.26.19 07:54:01PM;;
353;04.26.19 07:54:19PM;;
354;04.26.19 07:54:29PM;;
355;04.26.19 07:55:22PM;;Protokolliert
356;04.26.19 08:13:54PM;12,883;
357;04.26.19 10:13:54PM;12,497;
358;04.27.19 12:13:54AM;12,401;
359;04.27.19 02:13:54AM;12,304;
360;04.27.19 04:13:54AM;12,401;
361;04.27.19 06:13:54AM;12,304;
362;04.27.19 08:13:54AM;14,996;
363;04.27.19 08:18:31AM;;
364;04.27.19 08:18:55AM;;Protokolliert
365;04.27.19 10:13:54AM;12,207;
366;04.27.19 12:13:54PM;12,594;
367;04.27.19 02:13:54PM;12,497;
368;04.27.19 04:13:54PM;12,594;
369;04.27.19 05:55:02PM;;
370;04.27.19 05:56:23PM;;Protokolliert
371;04.27.19 06:13:54PM;13,076;
372;04.27.19 08:13:54PM;12,69;
373;04.27.19 10:13:54PM;12,497;
374;04.28.19 12:13:54AM;12,401;
375;04.28.19 02:13:54AM;12,304;
376;04.28.19 04:13:54AM;12,207;
377;04.28.19 06:13:54AM;12,207;
378;04.28.19 08:13:54AM;12,207;
379;04.28.19 08:17:05AM;;
380;04.28.19 08:17:35AM;;Protokolliert
381;04.28.19 10:13:54AM;12,497;
382;04.28.19 12:13:54PM;12,787;
383;04.28.19 02:13:54PM;12,883;
384;04.28.19 04:13:54PM;12,883;
385;04.28.19 06:13:54PM;12,883;
386;04.28.19 07:42:19PM;;
387;04.28.19 07:42:20PM;;
388;04.28.19 07:42:45PM;;Protokolliert
389;04.28.19 08:13:54PM;12,69;
390;04.28.19 10:13:54PM;12,497;
391;04.29.19 12:13:54AM;12,497;
