no;date;temp;comment
1;04.03.19 10:24:09AM;25,61;
2;04.03.19 10:24:15AM;;Protokolliert
3;04.03.19 12:24:09PM;23,1;
4;04.03.19 02:24:09PM;23,581;
5;04.03.19 04:24:09PM;16,237;
6;04.03.19 06:24:09PM;15,951;
7;04.03.19 08:24:09PM;15,76;
8;04.03.19 10:24:09PM;15,473;
9;04.04.19 12:24:09AM;15,378;
10;04.04.19 02:24:09AM;15,091;
11;04.04.19 04:24:09AM;14,9;
12;04.04.19 06:24:09AM;14,804;
13;04.04.19 08:24:09AM;14,613;
14;04.04.19 10:24:09AM;14,9;
15;04.04.19 12:24:09PM;15,378;
16;04.04.19 02:24:09PM;15,569;
17;04.04.19 04:24:09PM;15,473;
18;04.04.19 06:24:09PM;15,282;
19;04.04.19 08:24:09PM;15,282;
20;04.04.19 10:24:09PM;15,187;
21;04.05.19 12:24:09AM;14,996;
22;04.05.19 02:24:09AM;14,804;
23;04.05.19 04:24:09AM;14,709;
24;04.05.19 06:24:09AM;14,613;
25;04.05.19 08:24:09AM;14,517;
26;04.05.19 10:24:09AM;14,709;
27;04.05.19 12:24:09PM;14,9;
28;04.05.19 02:24:09PM;15,378;
29;04.05.19 04:24:09PM;15,282;
30;04.05.19 06:24:09PM;15,378;
31;04.05.19 08:24:09PM;15,187;
32;04.05.19 10:24:09PM;14,9;
33;04.06.19 12:24:09AM;14,709;
34;04.06.19 02:24:09AM;14,613;
35;04.06.19 04:24:09AM;14,517;
36;04.06.19 06:24:09AM;14,421;
37;04.06.19 08:24:09AM;14,325;
38;04.06.19 10:24:09AM;14,709;
39;04.06.19 12:24:09PM;15,378;
40;04.06.19 02:24:09PM;15,855;
41;04.06.19 04:24:09PM;15,855;
42;04.06.19 04:45:46PM;;
43;04.06.19 04:45:50PM;;
44;04.06.19 04:46:18PM;;
45;04.06.19 04:46:24PM;;
46;04.06.19 04:46:29PM;;
47;04.06.19 04:46:34PM;;
48;04.06.19 04:46:39PM;;
49;04.06.19 04:46:44PM;;
50;04.06.19 04:46:49PM;;
51;04.06.19 04:46:54PM;;
52;04.06.19 04:46:59PM;;
53;04.06.19 04:47:04PM;;
54;04.06.19 04:47:09PM;;
55;04.06.19 04:47:14PM;;
56;04.06.19 04:47:19PM;;
57;04.06.19 04:47:24PM;;
58;04.06.19 04:47:29PM;;
59;04.06.19 04:47:34PM;;
60;04.06.19 04:47:39PM;;
61;04.06.19 04:47:44PM;;
62;04.06.19 04:47:49PM;;
63;04.06.19 04:47:54PM;;
64;04.06.19 04:49:02PM;;Protokolliert
65;04.06.19 06:24:09PM;14,996;
66;04.06.19 08:24:09PM;14,613;
67;04.06.19 10:24:09PM;14,421;
68;04.07.19 12:24:09AM;14,134;
69;04.07.19 02:24:09AM;13,942;
70;04.07.19 04:24:09AM;13,846;
71;04.07.19 06:24:09AM;13,75;
72;04.07.19 08:24:09AM;13,654;
73;04.07.19 10:24:09AM;13,846;
74;04.07.19 12:24:09PM;14,709;
75;04.07.19 02:24:09PM;14,804;
76;04.07.19 04:24:09PM;14,613;
77;04.07.19 06:24:09PM;14,517;
78;04.07.19 08:24:09PM;14,325;
79;04.07.19 10:24:09PM;14,134;
80;04.08.19 12:24:09AM;14,038;
81;04.08.19 02:24:09AM;14,038;
82;04.08.19 04:24:09AM;14,038;
83;04.08.19 06:24:09AM;14,038;
84;04.08.19 08:24:09AM;14,038;
85;04.08.19 10:24:09AM;14,325;
86;04.08.19 12:24:09PM;14,517;
87;04.08.19 02:24:09PM;14,613;
88;04.08.19 04:24:09PM;15,091;
89;04.08.19 06:24:09PM;14,996;
90;04.08.19 08:24:09PM;15,855;
91;04.08.19 10:24:09PM;14,517;
92;04.09.19 12:24:09AM;14,325;
93;04.09.19 02:24:09AM;14,23;
94;04.09.19 04:24:09AM;14,23;
95;04.09.19 06:24:09AM;14,038;
96;04.09.19 08:24:09AM;14,996;
97;04.09.19 10:24:09AM;19,567;
98;04.09.19 12:24:09PM;19,853;
99;04.09.19 02:24:09PM;20,329;
100;04.09.19 04:24:09PM;20,424;
101;04.09.19 06:24:09PM;15,091;
102;04.09.19 08:24:09PM;14,421;
103;04.09.19 10:24:09PM;14,23;
104;04.10.19 12:24:09AM;14,038;
105;04.10.19 02:24:09AM;13,846;
106;04.10.19 04:24:09AM;13,75;
107;04.10.19 06:24:09AM;13,654;
108;04.10.19 08:24:09AM;15,187;
109;04.10.19 10:24:09AM;19,758;
110;04.10.19 12:24:09PM;20,424;
111;04.10.19 02:24:09PM;20,996;
112;04.10.19 04:24:09PM;20,234;
113;04.10.19 06:24:09PM;20,043;
114;04.10.19 08:24:09PM;19,282;
115;04.10.19 10:24:09PM;14,421;
116;04.11.19 12:24:09AM;14,134;
117;04.11.19 02:24:09AM;14,038;
118;04.11.19 04:24:09AM;13,846;
119;04.11.19 06:24:09AM;13,846;
120;04.11.19 08:24:09AM;18,616;
121;04.11.19 10:24:09AM;19,472;
122;04.11.19 12:24:09PM;19,758;
123;04.11.19 02:24:09PM;19,948;
124;04.11.19 04:24:09PM;20,138;
125;04.11.19 06:24:09PM;19,853;
126;04.11.19 08:24:09PM;16,523;
127;04.11.19 10:24:09PM;14,325;
128;04.12.19 12:24:09AM;14,038;
129;04.12.19 02:24:09AM;13,942;
130;04.12.19 04:24:09AM;13,846;
131;04.12.19 06:24:09AM;13,75;
132;04.12.19 08:24:09AM;18,996;
133;04.12.19 10:24:09AM;19,187;
134;04.12.19 12:24:09PM;19,187;
135;04.12.19 02:24:09PM;19,377;
136;04.12.19 04:24:09PM;19,472;
137;04.12.19 06:24:09PM;19,377;
138;04.12.19 08:24:09PM;14,038;
139;04.12.19 10:24:09PM;13,269;
140;04.13.19 12:24:09AM;13,173;
141;04.13.19 02:24:09AM;13,076;
142;04.13.19 04:24:09AM;12,98;
143;04.13.19 06:24:09AM;12,98;
144;04.13.19 08:24:09AM;17,665;
145;04.13.19 10:24:09AM;19,187;
146;04.13.19 12:24:09PM;19,853;
147;04.13.19 02:24:09PM;20,234;
148;04.13.19 04:24:09PM;20,329;
149;04.13.19 06:24:09PM;20,138;
150;04.13.19 08:24:09PM;15,951;
151;04.13.19 10:24:09PM;12,883;
152;04.14.19 12:24:09AM;12,787;
153;04.14.19 02:24:09AM;12,69;
154;04.14.19 04:24:09AM;12,594;
155;04.14.19 06:24:09AM;12,594;
156;04.14.19 08:24:09AM;12,497;
157;04.14.19 10:24:09AM;18,521;
158;04.14.19 12:24:09PM;18,616;
159;04.14.19 02:24:09PM;18,616;
160;04.14.19 04:24:09PM;18,521;
161;04.14.19 06:24:09PM;18,616;
162;04.14.19 08:24:09PM;13,461;
163;04.14.19 10:24:09PM;12,401;
164;04.15.19 12:24:09AM;12,304;
165;04.15.19 02:24:09AM;12,304;
166;04.15.19 04:24:09AM;12,304;
167;04.15.19 06:24:09AM;12,207;
168;04.15.19 08:24:09AM;17,379;
169;04.15.19 10:24:09AM;17,855;
170;04.15.19 12:24:09PM;18,521;
171;04.15.19 02:24:09PM;18,616;
172;04.15.19 04:24:09PM;18,711;
173;04.15.19 06:24:09PM;18,711;
174;04.15.19 08:24:09PM;14,996;
175;04.15.19 10:24:09PM;12,69;
176;04.16.19 12:24:09AM;12,69;
177;04.16.19 02:24:09AM;12,594;
178;04.16.19 04:24:09AM;12,594;
179;04.16.19 06:24:09AM;12,594;
180;04.16.19 08:24:09AM;17,855;
181;04.16.19 10:24:09AM;19,092;
182;04.16.19 12:24:09PM;19,187;
183;04.16.19 02:24:09PM;19,662;
