no;date;temp;comment
1;04.03.19 10:18:50AM;22,525;
2;04.03.19 10:18:55AM;;Protokolliert
3;04.03.19 12:18:50PM;23,677;
4;04.03.19 02:18:50PM;27,468;
5;04.03.19 04:18:50PM;27,272;
6;04.03.19 06:18:50PM;27,37;
7;04.03.19 08:18:50PM;27,272;
8;04.03.19 10:18:50PM;27,075;
9;04.04.19 12:18:50AM;27,075;
10;04.04.19 02:18:50AM;26,879;
11;04.04.19 04:18:50AM;26,781;
12;04.04.19 06:18:50AM;26,683;
13;04.04.19 08:18:50AM;26,585;
14;04.04.19 10:18:50AM;26,879;
15;04.04.19 12:18:50PM;26,977;
16;04.04.19 02:18:50PM;26,977;
17;04.04.19 04:18:50PM;26,977;
18;04.04.19 06:18:50PM;26,977;
19;04.04.19 08:18:50PM;26,683;
20;04.04.19 10:18:50PM;26,781;
21;04.05.19 12:18:50AM;26,585;
22;04.05.19 02:18:50AM;26,585;
23;04.05.19 04:18:50AM;26,39;
24;04.05.19 06:18:50AM;26,292;
25;04.05.19 08:18:50AM;26,292;
26;04.05.19 10:18:50AM;26,488;
27;04.05.19 12:18:50PM;26,585;
28;04.05.19 01:54:00PM;;
29;04.05.19 01:54:37PM;;Protokolliert
30;04.05.19 01:55:58PM;;
31;04.05.19 01:56:03PM;;
32;04.05.19 01:56:12PM;;Protokolliert
33;04.05.19 02:18:50PM;22,908;
34;04.05.19 04:18:50PM;22,525;
35;04.05.19 06:18:50PM;21,855;
36;04.05.19 08:18:50PM;21,282;
37;04.05.19 10:18:50PM;21,091;
38;04.06.19 12:18:50AM;21,187;
39;04.06.19 02:18:50AM;20,329;
40;04.06.19 04:18:50AM;19,567;
41;04.06.19 06:18:50AM;19,662;
42;04.06.19 08:18:50AM;21,378;
43;04.06.19 10:18:50AM;20,71;
44;04.06.19 12:18:50PM;20,615;
45;04.06.19 02:18:50PM;21,091;
46;04.06.19 04:18:50PM;21,473;
47;04.06.19 04:59:41PM;;
48;04.06.19 04:59:51PM;;
49;04.06.19 05:02:25PM;;Protokolliert
50;04.06.19 06:18:50PM;24,931;
51;04.06.19 08:18:50PM;25,125;
52;04.06.19 10:18:50PM;24,931;
53;04.07.19 12:18:50AM;24,835;
54;04.07.19 02:18:50AM;24,738;
55;04.07.19 04:18:50AM;24,738;
56;04.07.19 06:18:50AM;24,641;
57;04.07.19 08:18:50AM;24,641;
58;04.07.19 10:18:50AM;25,125;
59;04.07.19 11:14:06AM;;
60;04.07.19 11:14:14AM;;
61;04.07.19 11:15:04AM;;Protokolliert
62;04.07.19 12:18:50PM;25,028;
63;04.07.19 02:18:50PM;24,931;
64;04.07.19 04:18:50PM;24,931;
65;04.07.19 06:18:50PM;24,738;
66;04.07.19 06:56:07PM;;
67;04.07.19 06:56:16PM;;
68;04.07.19 06:57:01PM;;Protokolliert
69;04.07.19 08:18:50PM;24,738;
70;04.07.19 10:18:50PM;24,738;
71;04.08.19 12:18:50AM;24,641;
72;04.08.19 02:18:50AM;24,738;
73;04.08.19 04:18:50AM;24,738;
74;04.08.19 06:18:50AM;24,738;
75;04.08.19 08:18:50AM;24,738;
76;04.08.19 10:18:50AM;24,835;
77;04.08.19 12:18:50PM;24,931;
78;04.08.19 02:18:50PM;25,028;
79;04.08.19 04:18:50PM;25,125;
80;04.08.19 05:29:06PM;;
81;04.08.19 05:29:09PM;;
82;04.08.19 05:29:38PM;;Protokolliert
83;04.08.19 06:18:50PM;25,028;
84;04.08.19 08:18:50PM;24,738;
85;04.08.19 10:18:50PM;24,835;
86;04.09.19 12:18:50AM;24,835;
87;04.09.19 02:18:50AM;24,738;
88;04.09.19 04:18:50AM;24,738;
89;04.09.19 06:18:50AM;24,641;
90;04.09.19 08:18:50AM;24,641;
91;04.09.19 10:18:50AM;24,835;
92;04.09.19 12:18:50PM;24,931;
93;04.09.19 02:18:50PM;25,222;
94;04.09.19 04:18:50PM;24,641;
95;04.09.19 06:18:50PM;24,931;
96;04.09.19 08:18:50PM;24,835;
97;04.09.19 10:18:50PM;24,835;
98;04.10.19 12:18:50AM;24,738;
99;04.10.19 02:18:50AM;24,545;
100;04.10.19 04:18:50AM;24,545;
101;04.10.19 06:18:50AM;24,448;
102;04.10.19 08:18:50AM;24,545;
103;04.10.19 08:40:55AM;;
104;04.10.19 08:41:32AM;;Protokolliert
105;04.10.19 10:18:50AM;24,931;
106;04.10.19 12:18:50PM;25,222;
107;04.10.19 02:18:50PM;25,416;
108;04.10.19 04:18:50PM;25,028;
109;04.10.19 06:18:50PM;25,125;
110;04.10.19 08:18:50PM;25,028;
111;04.10.19 10:18:50PM;24,738;
112;04.11.19 12:18:50AM;24,738;
113;04.11.19 02:18:50AM;24,641;
114;04.11.19 04:18:50AM;24,545;
115;04.11.19 06:18:50AM;24,448;
116;04.11.19 08:06:47AM;;
117;04.11.19 08:06:48AM;;
118;04.11.19 08:07:57AM;;Protokolliert
119;04.11.19 08:18:50AM;24,738;
120;04.11.19 10:18:50AM;25,028;
121;04.11.19 12:18:50PM;25,028;
122;04.11.19 02:18:50PM;25,125;
123;04.11.19 04:18:50PM;25,222;
124;04.11.19 06:18:50PM;25,125;
125;04.11.19 08:18:50PM;25,028;
126;04.11.19 10:18:50PM;24,835;
127;04.12.19 12:18:50AM;24,738;
128;04.12.19 02:18:50AM;24,641;
129;04.12.19 04:18:50AM;24,641;
130;04.12.19 06:18:50AM;24,545;
131;04.12.19 07:47:32AM;;
132;04.12.19 07:47:54AM;;Protokolliert
133;04.12.19 08:18:50AM;24,931;
134;04.12.19 10:18:50AM;24,931;
135;04.12.19 12:18:50PM;25,028;
136;04.12.19 02:18:50PM;25,125;
137;04.12.19 04:18:50PM;25,125;
138;04.12.19 06:18:50PM;25,125;
139;04.12.19 07:23:12PM;;
140;04.12.19 07:23:31PM;;Protokolliert
141;04.12.19 08:18:50PM;24,835;
142;04.12.19 10:18:50PM;24,835;
143;04.13.19 12:18:50AM;24,835;
144;04.13.19 02:18:50AM;24,738;
145;04.13.19 04:18:50AM;24,738;
146;04.13.19 06:18:50AM;24,641;
147;04.13.19 08:18:50AM;24,835;
148;04.13.19 10:18:50AM;24,931;
149;04.13.19 10:56:55AM;;
150;04.13.19 10:56:56AM;;
151;04.13.19 10:57:39AM;;Protokolliert
152;04.13.19 12:18:50PM;25,222;
153;04.13.19 02:18:50PM;25,125;
154;04.13.19 04:18:50PM;25,125;
155;04.13.19 06:18:50PM;24,931;
156;04.13.19 08:18:50PM;24,835;
157;04.13.19 10:18:50PM;24,738;
158;04.14.19 12:18:50AM;24,738;
159;04.14.19 02:18:50AM;24,641;
160;04.14.19 04:18:50AM;24,641;
161;04.14.19 06:18:50AM;24,545;
162;04.14.19 08:18:50AM;24,738;
163;04.14.19 10:18:50AM;25,028;
164;04.14.19 10:24:39AM;;
165;04.14.19 10:24:45AM;;
166;04.14.19 10:25:25AM;;Protokolliert
167;04.14.19 12:18:50PM;25,125;
168;04.14.19 02:18:50PM;25,028;
169;04.14.19 04:18:50PM;25,125;
170;04.14.19 06:18:50PM;24,931;
171;04.14.19 08:18:50PM;24,738;
172;04.14.19 10:18:50PM;24,738;
173;04.15.19 12:18:50AM;24,641;
174;04.15.19 02:18:50AM;24,641;
175;04.15.19 04:18:50AM;24,641;
176;04.15.19 06:18:50AM;24,641;
177;04.15.19 08:18:50AM;24,738;
178;04.15.19 10:18:50AM;24,835;
179;04.15.19 12:18:50PM;24,835;
180;04.15.19 02:18:50PM;24,158;
181;04.15.19 04:18:50PM;24,835;
182;04.15.19 06:18:50PM;24,835;
183;04.15.19 08:04:19PM;;
184;04.15.19 08:04:23PM;;
185;04.15.19 08:04:28PM;;
186;04.15.19 08:04:46PM;;Protokolliert
187;04.15.19 08:18:50PM;24,351;
188;04.15.19 10:18:50PM;24,641;
189;04.16.19 12:18:50AM;24,641;
190;04.16.19 02:18:50AM;24,641;
191;04.16.19 04:18:50AM;24,545;
192;04.16.19 06:18:50AM;24,545;
193;04.16.19 08:18:50AM;24,738;
194;04.16.19 10:18:50AM;24,835;
195;04.16.19 12:18:50PM;24,835;
196;04.16.19 02:18:50PM;24,931;
197;04.16.19 04:18:50PM;25,028;
198;04.16.19 06:18:50PM;24,931;
199;04.16.19 08:08:33PM;;
200;04.16.19 08:08:44PM;;Protokolliert
201;04.16.19 08:08:53PM;;
202;04.16.19 08:09:00PM;;
203;04.16.19 08:09:09PM;;
204;04.16.19 08:09:20PM;;Protokolliert
205;04.16.19 08:11:00PM;;
206;04.16.19 08:11:14PM;;Protokolliert
207;04.16.19 08:18:50PM;24,448;
208;04.16.19 10:18:50PM;24,738;
209;04.17.19 12:18:50AM;24,738;
210;04.17.19 02:18:50AM;24,641;
211;04.17.19 04:18:50AM;24,641;
212;04.17.19 06:18:50AM;24,545;
213;04.17.19 08:18:50AM;24,641;
214;04.17.19 10:18:50AM;24,835;
215;04.17.19 12:18:50PM;25,028;
216;04.17.19 02:18:50PM;25,125;
217;04.17.19 04:18:50PM;25,125;
218;04.17.19 06:18:50PM;25,125;
219;04.17.19 08:18:50PM;24,931;
220;04.17.19 10:18:50PM;24,835;
221;04.18.19 12:18:50AM;24,835;
222;04.18.19 02:18:50AM;24,738;
223;04.18.19 04:18:50AM;24,738;
224;04.18.19 06:18:50AM;24,738;
225;04.18.19 08:18:50AM;24,835;
226;04.18.19 09:22:07AM;;
227;04.18.19 09:22:08AM;;
228;04.18.19 09:23:47AM;;Protokolliert
229;04.18.19 10:18:50AM;25,416;
230;04.18.19 12:18:50PM;25,416;
231;04.18.19 02:18:50PM;25,416;
232;04.18.19 04:18:50PM;24,738;
233;04.18.19 06:18:50PM;25,416;
234;04.18.19 08:18:50PM;25,416;
235;04.18.19 10:18:50PM;25,416;
236;04.19.19 12:18:50AM;25,319;
237;04.19.19 02:18:50AM;25,319;
238;04.19.19 04:18:50AM;25,319;
239;04.19.19 06:18:50AM;25,125;
240;04.19.19 08:18:50AM;25,222;
241;04.19.19 08:26:17AM;;
242;04.19.19 08:26:22AM;;
243;04.19.19 08:27:03AM;;Protokolliert
244;04.19.19 10:18:50AM;25,319;
245;04.19.19 12:18:50PM;25,61;
246;04.19.19 02:18:50PM;25,61;
247;04.19.19 04:18:50PM;25,708;
248;04.19.19 06:18:50PM;25,61;
249;04.19.19 08:18:50PM;25,513;
250;04.19.19 10:18:50PM;25,513;
251;04.20.19 12:18:50AM;25,416;
252;04.20.19 02:18:50AM;25,222;
253;04.20.19 04:18:50AM;25,222;
254;04.20.19 06:18:50AM;25,125;
255;04.20.19 08:18:50AM;25,222;
256;04.20.19 10:18:50AM;25,708;
257;04.20.19 12:18:50PM;25,319;
258;04.20.19 02:18:50PM;25,416;
259;04.20.19 04:18:50PM;25,319;
260;04.20.19 06:18:50PM;25,125;
261;04.20.19 07:27:44PM;;
262;04.20.19 07:28:12PM;;Protokolliert
263;04.20.19 08:18:50PM;25,319;
264;04.20.19 10:18:50PM;25,222;
265;04.21.19 12:18:50AM;25,222;
266;04.21.19 02:18:50AM;25,222;
267;04.21.19 04:18:50AM;25,319;
268;04.21.19 06:18:50AM;25,222;
269;04.21.19 08:18:50AM;25,222;
270;04.21.19 09:56:47AM;;
271;04.21.19 09:56:54AM;;
272;04.21.19 09:57:12AM;;Protokolliert
273;04.21.19 10:18:50AM;25,513;
274;04.21.19 12:18:50PM;25,902;
275;04.21.19 02:18:50PM;26;
276;04.21.19 04:18:50PM;25,416;
277;04.21.19 04:58:14PM;;
278;04.21.19 04:58:19PM;;
279;04.21.19 04:59:00PM;;Protokolliert
280;04.21.19 06:18:50PM;25,028;
281;04.21.19 08:18:50PM;24,931;
282;04.21.19 10:18:50PM;24,835;
283;04.22.19 12:18:50AM;24,835;
284;04.22.19 02:18:50AM;24,738;
285;04.22.19 04:18:50AM;24,738;
286;04.22.19 06:18:50AM;24,641;
287;04.22.19 08:18:50AM;24,641;
288;04.22.19 10:18:50AM;25,319;
289;04.22.19 12:18:50PM;25,125;
290;04.22.19 02:18:50PM;24,738;
291;04.22.19 04:18:50PM;24,738;
292;04.22.19 06:18:50PM;24,641;
293;04.22.19 06:32:21PM;;
294;04.22.19 06:32:46PM;;Protokolliert
295;04.22.19 08:18:50PM;25,028;
296;04.22.19 10:18:50PM;24,931;
297;04.23.19 12:18:50AM;24,835;
298;04.23.19 02:18:50AM;24,835;
299;04.23.19 04:18:50AM;24,835;
300;04.23.19 06:18:50AM;24,835;
301;04.23.19 08:18:50AM;24,835;
302;04.23.19 08:41:10AM;;
303;04.23.19 08:41:44AM;;Protokolliert
304;04.23.19 10:18:50AM;24,931;
305;04.23.19 12:18:50PM;25,319;
306;04.23.19 02:18:50PM;25,222;
307;04.23.19 04:18:50PM;25,222;
308;04.23.19 06:18:50PM;25,319;
309;04.23.19 07:47:17PM;;
310;04.23.19 07:47:20PM;;
311;04.23.19 07:47:25PM;;
312;04.23.19 07:48:02PM;;Protokolliert
313;04.23.19 08:18:50PM;25,222;
314;04.23.19 10:18:50PM;25,125;
315;04.24.19 12:18:50AM;25,125;
316;04.24.19 02:18:50AM;25,028;
317;04.24.19 04:18:50AM;25,028;
318;04.24.19 06:18:50AM;24,931;
319;04.24.19 08:18:50AM;24,931;
320;04.24.19 08:39:02AM;;
321;04.24.19 08:39:19AM;;Protokolliert
322;04.24.19 10:18:50AM;25,222;
323;04.24.19 12:18:50PM;25,319;
324;04.24.19 02:18:50PM;25,416;
325;04.24.19 04:18:50PM;25,416;
326;04.24.19 06:18:50PM;25,222;
327;04.24.19 07:58:52PM;;
328;04.24.19 07:59:55PM;;Protokolliert
329;04.24.19 08:18:50PM;24,931;
330;04.24.19 10:18:50PM;24,835;
331;04.25.19 12:18:50AM;24,738;
332;04.25.19 02:18:50AM;24,738;
333;04.25.19 04:18:50AM;24,738;
334;04.25.19 06:18:50AM;24,641;
335;04.25.19 08:18:50AM;24,738;
336;04.25.19 10:18:50AM;24,931;
337;04.25.19 12:18:50PM;25,125;
338;04.25.19 02:18:50PM;25,125;
339;04.25.19 04:18:50PM;25,125;
340;04.25.19 06:18:50PM;25,125;
341;04.25.19 08:18:50PM;25,125;
342;04.25.19 10:18:50PM;24,931;
343;04.26.19 12:18:50AM;24,931;
344;04.26.19 02:18:50AM;24,931;
345;04.26.19 04:18:50AM;24,835;
346;04.26.19 06:18:50AM;24,835;
347;04.26.19 08:18:50AM;24,835;
348;04.26.19 08:29:12AM;;
349;04.26.19 08:30:51AM;;Protokolliert
350;04.26.19 10:18:50AM;25,125;
351;04.26.19 12:18:50PM;25,222;
352;04.26.19 02:18:50PM;25,222;
353;04.26.19 04:18:50PM;25,222;
354;04.26.19 06:18:50PM;25,125;
355;04.26.19 07:58:31PM;;
356;04.26.19 07:59:03PM;;Protokolliert
357;04.26.19 08:18:50PM;25,125;
358;04.26.19 10:18:50PM;25,028;
359;04.27.19 12:18:50AM;25,028;
360;04.27.19 02:18:50AM;25,028;
361;04.27.19 04:18:50AM;24,931;
362;04.27.19 06:18:50AM;24,931;
363;04.27.19 08:18:50AM;24,931;
364;04.27.19 08:21:58AM;;
365;04.27.19 08:21:59AM;;
366;04.27.19 08:22:21AM;;Protokolliert
367;04.27.19 10:18:50AM;25,125;
368;04.27.19 12:18:50PM;25,125;
369;04.27.19 02:18:50PM;24,738;
370;04.27.19 04:18:50PM;25,125;
371;04.27.19 06:11:41PM;;
372;04.27.19 06:11:42PM;;
373;04.27.19 06:11:48PM;;
374;04.27.19 06:11:55PM;;
375;04.27.19 06:12:39PM;;Protokolliert
376;04.27.19 06:18:50PM;25,319;
377;04.27.19 08:18:50PM;25,125;
