no;date;temp;comment
1;04.03.19 10:12:46AM;25,319;
2;04.03.19 10:12:50AM;;Protokolliert
3;04.03.19 12:12:46PM;22,812;
4;04.03.19 02:12:46PM;15,855;
5;04.03.19 04:12:46PM;14,709;
6;04.03.19 06:12:46PM;12,594;
7;04.03.19 08:12:46PM;12,401;
8;04.03.19 10:12:46PM;12,207;
9;04.04.19 12:12:46AM;12,11;
10;04.04.19 02:12:46AM;11,916;
11;04.04.19 04:12:46AM;11,722;
12;04.04.19 06:12:46AM;11,625;
13;04.04.19 08:12:46AM;11,528;
14;04.04.19 10:12:46AM;11,722;
15;04.04.19 12:12:46PM;12,11;
16;04.04.19 02:12:46PM;12,304;
17;04.04.19 04:12:46PM;12,207;
18;04.04.19 06:12:46PM;12,11;
19;04.04.19 08:12:46PM;12,013;
20;04.04.19 10:12:46PM;11,916;
21;04.05.19 12:12:46AM;11,722;
22;04.05.19 02:12:46AM;11,625;
23;04.05.19 04:12:46AM;11,528;
24;04.05.19 06:12:46AM;11,431;
25;04.05.19 08:12:46AM;11,431;
26;04.05.19 10:12:46AM;11,625;
27;04.05.19 12:12:46PM;11,722;
28;04.05.19 01:46:55PM;;
29;04.05.19 01:47:02PM;;
30;04.05.19 01:48:17PM;;Protokolliert
31;04.05.19 02:12:46PM;11,916;
32;04.05.19 04:12:46PM;11,528;
33;04.05.19 06:12:46PM;11,528;
34;04.05.19 08:12:46PM;11,334;
35;04.05.19 10:12:46PM;11,139;
36;04.06.19 12:12:46AM;11,139;
37;04.06.19 02:12:46AM;10,944;
38;04.06.19 04:12:46AM;10,944;
39;04.06.19 06:12:46AM;10,846;
40;04.06.19 08:12:46AM;10,846;
41;04.06.19 10:12:46AM;11,041;
42;04.06.19 12:12:46PM;11,528;
43;04.06.19 02:12:46PM;11,819;
44;04.06.19 04:12:46PM;10,748;
45;04.06.19 04:36:23PM;;
46;04.06.19 04:38:18PM;;Protokolliert
47;04.06.19 06:12:46PM;10,357;
48;04.06.19 07:12:39PM;;
49;04.06.19 07:13:04PM;;
50;04.06.19 07:13:47PM;;Protokolliert
51;04.06.19 08:12:46PM;10,063;
52;04.06.19 10:12:46PM;10,063;
53;04.07.19 12:12:46AM;9,965;
54;04.07.19 02:12:46AM;9,866;
55;04.07.19 04:12:46AM;9,866;
56;04.07.19 06:12:46AM;9,768;
57;04.07.19 08:12:46AM;9,768;
58;04.07.19 10:12:46AM;9,866;
59;04.07.19 11:04:41AM;;
60;04.07.19 11:04:42AM;;
61;04.07.19 11:05:20AM;;
62;04.07.19 11:06:38AM;;Protokolliert
63;04.07.19 12:12:46PM;10,455;
64;04.07.19 02:12:46PM;10,553;
65;04.07.19 04:12:46PM;10,455;
66;04.07.19 06:12:46PM;10,357;
67;04.07.19 06:47:07PM;;
68;04.07.19 06:47:12PM;;
69;04.07.19 06:48:58PM;;Protokolliert
70;04.07.19 08:12:46PM;10,063;
71;04.07.19 10:12:46PM;9,965;
72;04.08.19 12:12:46AM;9,965;
73;04.08.19 02:12:46AM;9,965;
74;04.08.19 04:12:46AM;9,965;
75;04.08.19 06:12:46AM;9,965;
76;04.08.19 08:12:46AM;9,965;
77;04.08.19 10:12:46AM;10,161;
78;04.08.19 12:12:46PM;10,161;
79;04.08.19 02:12:46PM;10,259;
80;04.08.19 04:12:46PM;10,553;
81;04.08.19 05:12:28PM;;
82;04.08.19 05:20:37PM;;
83;04.08.19 05:21:40PM;;Protokolliert
84;04.08.19 06:12:46PM;10,455;
85;04.08.19 08:12:46PM;11,041;
86;04.08.19 10:12:46PM;10,063;
87;04.09.19 12:12:46AM;10,063;
88;04.09.19 02:12:46AM;9,965;
89;04.09.19 04:12:46AM;9,965;
90;04.09.19 06:12:46AM;9,866;
91;04.09.19 08:12:46AM;9,866;
92;04.09.19 10:12:46AM;10,357;
93;04.09.19 12:12:46PM;10,553;
94;04.09.19 02:12:46PM;10,846;
95;04.09.19 04:12:46PM;12,497;
96;04.09.19 06:12:46PM;10,259;
97;04.09.19 08:12:46PM;9,965;
98;04.09.19 10:12:46PM;9,866;
99;04.10.19 12:12:46AM;9,866;
100;04.10.19 02:12:46AM;9,768;
101;04.10.19 04:12:46AM;9,669;
102;04.10.19 06:12:46AM;9,669;
103;04.10.19 08:12:46AM;9,669;
104;04.10.19 08:43:59AM;;
105;04.10.19 08:44:44AM;;Protokolliert
106;04.10.19 10:12:46AM;10,748;
107;04.10.19 12:12:46PM;11,431;
108;04.10.19 02:12:46PM;11,625;
109;04.10.19 04:12:46PM;11,139;
110;04.10.19 06:12:46PM;10,944;
111;04.10.19 08:12:46PM;10,846;
112;04.10.19 10:12:46PM;10,455;
113;04.11.19 12:12:46AM;10,357;
114;04.11.19 02:12:46AM;10,259;
115;04.11.19 04:12:46AM;10,161;
116;04.11.19 06:12:46AM;10,161;
117;04.11.19 07:55:51AM;;
118;04.11.19 07:59:07AM;;Protokolliert
119;04.11.19 08:12:46AM;10,455;
120;04.11.19 10:12:46AM;11,139;
121;04.11.19 12:12:46PM;11,236;
122;04.11.19 02:00:26PM;;
123;04.11.19 02:00:53PM;;
124;04.11.19 02:00:54PM;;Protokolliert
125;04.11.19 02:12:46PM;12,013;
126;04.11.19 04:12:46PM;11,916;
127;04.11.19 06:12:46PM;11,625;
128;04.11.19 08:12:46PM;10,944;
129;04.11.19 10:12:46PM;10,748;
130;04.12.19 12:12:46AM;10,651;
131;04.12.19 02:12:46AM;10,455;
132;04.12.19 04:12:46AM;10,455;
133;04.12.19 06:12:46AM;10,357;
134;04.12.19 07:43:28AM;;
135;04.12.19 07:43:29AM;;
136;04.12.19 07:44:13AM;;Protokolliert
137;04.12.19 08:12:46AM;10,651;
138;04.12.19 10:12:46AM;10,651;
139;04.12.19 12:12:46PM;10,846;
140;04.12.19 02:12:46PM;10,944;
141;04.12.19 04:12:46PM;11,041;
142;04.12.19 06:12:46PM;11,041;
143;04.12.19 07:17:05PM;;
144;04.12.19 07:17:40PM;;
145;04.12.19 07:17:41PM;;Protokolliert
146;04.12.19 08:12:46PM;11,528;
147;04.12.19 10:12:46PM;11,139;
148;04.13.19 12:12:46AM;11,041;
149;04.13.19 02:12:46AM;10,944;
150;04.13.19 04:12:46AM;10,846;
151;04.13.19 06:12:46AM;10,748;
152;04.13.19 08:12:46AM;10,846;
153;04.13.19 10:12:46AM;11,041;
154;04.13.19 10:59:52AM;;
155;04.13.19 11:00:20AM;;Protokolliert
156;04.13.19 12:12:46PM;11,431;
157;04.13.19 02:12:46PM;11,334;
158;04.13.19 04:12:46PM;11,139;
159;04.13.19 06:12:46PM;10,846;
160;04.13.19 08:12:46PM;10,651;
161;04.13.19 10:12:46PM;10,259;
162;04.14.19 12:12:46AM;10,161;
163;04.14.19 02:12:46AM;10,161;
164;04.14.19 04:12:46AM;10,063;
165;04.14.19 06:12:46AM;10,063;
166;04.14.19 08:12:46AM;9,965;
167;04.14.19 10:11:46AM;;
168;04.14.19 10:12:06AM;;
169;04.14.19 10:12:46AM;12,401;
170;04.14.19 10:15:09AM;;Protokolliert
171;04.14.19 12:12:46PM;10,259;
172;04.14.19 02:12:46PM;10,357;
173;04.14.19 04:12:46PM;10,259;
174;04.14.19 06:12:46PM;10,259;
175;04.14.19 08:12:46PM;10,063;
176;04.14.19 10:12:46PM;9,866;
177;04.15.19 12:12:46AM;9,866;
178;04.15.19 02:12:46AM;9,866;
179;04.15.19 04:12:46AM;9,866;
180;04.15.19 06:12:46AM;9,768;
181;04.15.19 08:12:46AM;9,768;
182;04.15.19 10:12:46AM;10,553;
183;04.15.19 12:12:46PM;10,161;
184;04.15.19 02:12:46PM;10,259;
185;04.15.19 04:12:46PM;10,455;
186;04.15.19 06:12:46PM;10,455;
187;04.15.19 07:52:57PM;;
188;04.15.19 07:53:04PM;;
189;04.15.19 07:53:57PM;;Protokolliert
190;04.15.19 08:12:46PM;10,063;
191;04.15.19 10:12:46PM;9,866;
192;04.16.19 12:12:46AM;9,866;
193;04.16.19 02:12:46AM;9,866;
194;04.16.19 04:12:46AM;9,866;
195;04.16.19 06:12:46AM;9,768;
196;04.16.19 08:12:46AM;9,965;
197;04.16.19 10:12:46AM;10,259;
198;04.16.19 12:12:46PM;10,455;
199;04.16.19 02:12:46PM;10,651;
200;04.16.19 04:12:46PM;10,651;
201;04.16.19 06:12:46PM;10,553;
202;04.16.19 07:54:36PM;;
203;04.16.19 07:57:57PM;;Protokolliert
204;04.16.19 07:57:58PM;;
205;04.16.19 07:58:06PM;;
206;04.16.19 07:59:02PM;;Protokolliert
207;04.16.19 08:12:46PM;10,161;
208;04.16.19 10:12:46PM;9,866;
209;04.17.19 12:12:46AM;9,768;
210;04.17.19 02:12:46AM;9,768;
211;04.17.19 04:12:46AM;9,669;
212;04.17.19 06:12:46AM;9,669;
213;04.17.19 08:12:46AM;9,768;
214;04.17.19 10:12:46AM;10,259;
215;04.17.19 12:12:46PM;10,651;
216;04.17.19 02:12:46PM;10,748;
217;04.17.19 04:12:46PM;10,748;
218;04.17.19 06:12:46PM;10,748;
219;04.17.19 08:12:46PM;10,846;
220;04.17.19 10:12:46PM;10,455;
221;04.18.19 12:12:46AM;10,455;
222;04.18.19 02:12:46AM;10,357;
223;04.18.19 04:12:46AM;10,259;
224;04.18.19 06:12:46AM;10,259;
225;04.18.19 08:12:46AM;10,455;
226;04.18.19 09:39:34AM;;
227;04.18.19 09:39:59AM;;Protokolliert
228;04.18.19 10:12:46AM;12,401;
229;04.18.19 12:12:46PM;11,625;
230;04.18.19 02:12:46PM;11,334;
231;04.18.19 04:12:46PM;11,139;
232;04.18.19 06:12:46PM;11,041;
233;04.18.19 08:12:46PM;10,944;
234;04.18.19 10:12:46PM;10,651;
235;04.19.19 12:12:46AM;10,553;
236;04.19.19 02:12:46AM;10,455;
237;04.19.19 04:12:46AM;10,357;
