no;date;temp;comment
1;04.03.19 10:18:13AM;23,196;
2;04.03.19 10:18:17AM;;Protokolliert
3;04.03.19 12:18:13PM;23,484;
4;04.03.19 02:18:13PM;21,282;
5;04.03.19 04:18:13PM;20,996;
6;04.03.19 06:18:13PM;21,091;
7;04.03.19 08:18:13PM;20,901;
8;04.03.19 10:18:13PM;20,519;
9;04.04.19 12:18:13AM;20,043;
10;04.04.19 02:18:13AM;20,043;
11;04.04.19 04:18:13AM;19,567;
12;04.04.19 06:18:13AM;19,948;
13;04.04.19 08:18:13AM;19,567;
14;04.04.19 10:18:13AM;19,662;
15;04.04.19 12:18:13PM;19,662;
16;04.04.19 02:18:13PM;19,758;
17;04.04.19 04:18:13PM;19,948;
18;04.04.19 06:18:13PM;19,853;
19;04.04.19 08:18:13PM;19,662;
20;04.04.19 10:18:13PM;19,282;
21;04.05.19 12:18:13AM;19,187;
22;04.05.19 02:18:13AM;18,901;
23;04.05.19 04:18:13AM;18,331;
24;04.05.19 06:18:13AM;17,95;
25;04.05.19 08:18:13AM;17,379;
26;04.05.19 10:18:13AM;17,57;
27;04.05.19 12:18:13PM;18,14;
28;04.05.19 01:51:59PM;;
29;04.05.19 01:52:04PM;;
30;04.05.19 01:52:34PM;;Protokolliert
31;04.05.19 02:18:13PM;18,996;
32;04.05.19 04:18:13PM;19,377;
33;04.05.19 06:18:13PM;20,615;
34;04.05.19 08:18:13PM;20,424;
35;04.05.19 10:18:13PM;20,234;
36;04.06.19 12:18:13AM;20,043;
37;04.06.19 02:18:13AM;20,043;
38;04.06.19 04:18:13AM;19,853;
39;04.06.19 06:18:13AM;19,853;
40;04.06.19 08:18:13AM;19,758;
41;04.06.19 10:18:13AM;19,853;
42;04.06.19 12:18:13PM;20,234;
43;04.06.19 02:18:13PM;20,615;
44;04.06.19 04:18:13PM;20,901;
45;04.06.19 04:56:57PM;;
46;04.06.19 04:57:09PM;;
47;04.06.19 04:59:13PM;;Protokolliert
48;04.06.19 06:18:13PM;21,282;
49;04.06.19 08:18:13PM;21,187;
50;04.06.19 10:18:13PM;20,71;
51;04.07.19 12:18:13AM;20,519;
52;04.07.19 02:18:13AM;20,234;
53;04.07.19 04:18:13AM;19,948;
54;04.07.19 06:18:13AM;19,662;
55;04.07.19 08:18:13AM;19,377;
56;04.07.19 10:18:13AM;19,567;
57;04.07.19 11:11:56AM;;
58;04.07.19 11:12:00AM;;
59;04.07.19 11:13:49AM;;Protokolliert
60;04.07.19 12:18:13PM;22,717;
61;04.07.19 02:18:13PM;22,908;
62;04.07.19 04:18:13PM;22,812;
63;04.07.19 06:18:13PM;22,717;
64;04.07.19 06:54:19PM;;
65;04.07.19 06:54:28PM;;
66;04.07.19 06:54:44PM;;
67;04.07.19 06:55:55PM;;Protokolliert
68;04.07.19 08:18:13PM;21,951;
69;04.07.19 10:18:13PM;21,951;
70;04.08.19 12:18:13AM;21,855;
71;04.08.19 02:18:13AM;21,855;
72;04.08.19 04:18:13AM;21,855;
73;04.08.19 06:18:13AM;21,855;
74;04.08.19 08:18:13AM;21,951;
75;04.08.19 10:18:13AM;21,951;
76;04.08.19 12:18:13PM;22,142;
