no;date;temp;comment
1;04.03.19 02:28:24PM;25,708;
2;04.03.19 02:28:29PM;;Protokolliert
3;04.03.19 04:28:24PM;18,331;
4;04.03.19 06:28:24PM;18,426;
5;04.03.19 08:28:24PM;18,236;
6;04.03.19 10:28:24PM;17,95;
7;04.04.19 12:28:24AM;17,76;
8;04.04.19 02:28:24AM;17,57;
9;04.04.19 04:28:24AM;17,284;
10;04.04.19 06:28:24AM;17,189;
11;04.04.19 08:28:24AM;16,999;
12;04.04.19 10:28:24AM;17,189;
13;04.04.19 12:28:24PM;18,996;
14;04.04.19 02:28:24PM;19,187;
15;04.04.19 04:28:24PM;19,092;
16;04.04.19 06:28:24PM;18,901;
17;04.04.19 08:28:24PM;18,711;
18;04.04.19 10:28:24PM;18,521;
19;04.05.19 12:28:24AM;18,331;
20;04.05.19 02:28:24AM;18,331;
21;04.05.19 04:28:24AM;18,236;
22;04.05.19 06:28:24AM;18,14;
23;04.05.19 08:28:24AM;18,14;
24;04.05.19 10:28:24AM;18,331;
25;04.05.19 12:28:24PM;18,901;
26;04.05.19 02:28:24PM;18,901;
27;04.05.19 04:28:24PM;19,092;
28;04.05.19 06:28:24PM;19,092;
29;04.05.19 08:28:24PM;18,806;
30;04.05.19 10:28:24PM;18,616;
31;04.06.19 12:28:24AM;18,426;
32;04.06.19 02:28:24AM;18,331;
33;04.06.19 04:28:24AM;18,331;
34;04.06.19 06:28:24AM;18,236;
35;04.06.19 08:28:24AM;18,236;
36;04.06.19 10:28:24AM;18,426;
37;04.06.19 12:28:24PM;18,996;
38;04.06.19 02:28:24PM;19,567;
39;04.06.19 04:28:24PM;19,377;
40;04.06.19 06:28:24PM;19,472;
41;04.06.19 08:28:24PM;19,282;
42;04.06.19 10:28:24PM;19,092;
43;04.07.19 12:28:24AM;18,901;
44;04.07.19 02:28:24AM;18,806;
45;04.07.19 04:28:24AM;18,711;
46;04.07.19 06:28:24AM;18,616;
47;04.07.19 08:28:24AM;18,616;
48;04.07.19 10:28:24AM;19,092;
49;04.07.19 12:28:24PM;19,377;
50;04.07.19 02:28:24PM;19,282;
51;04.07.19 04:28:24PM;19,187;
52;04.07.19 06:28:24PM;19,092;
53;04.07.19 08:28:24PM;18,996;
54;04.07.19 10:28:24PM;18,806;
55;04.08.19 12:28:24AM;18,806;
56;04.08.19 02:28:24AM;18,806;
57;04.08.19 04:28:24AM;18,806;
