no;date;temp;comment
1;04.03.19 10:22:17AM;24,351;
2;04.03.19 10:22:23AM;;Protokolliert
3;04.03.19 10:22:24AM;;
4;04.03.19 12:22:17PM;23,004;
5;04.03.19 02:22:17PM;16,903;
6;04.03.19 04:22:17PM;16,046;
7;04.03.19 06:22:17PM;14,23;
8;04.03.19 08:22:17PM;13,846;
9;04.03.19 10:22:17PM;13,461;
10;04.04.19 12:22:17AM;13,269;
11;04.04.19 02:22:17AM;12,98;
12;04.04.19 04:22:17AM;12,69;
13;04.04.19 06:22:17AM;12,497;
14;04.04.19 08:22:17AM;12,304;
15;04.04.19 10:22:17AM;12,69;
16;04.04.19 12:22:17PM;13,269;
17;04.04.19 02:22:17PM;13,654;
18;04.04.19 04:22:17PM;13,558;
19;04.04.19 06:22:17PM;13,269;
20;04.04.19 08:22:17PM;13,173;
21;04.04.19 10:22:17PM;12,98;
22;04.05.19 12:22:17AM;12,69;
23;04.05.19 02:22:17AM;12,594;
24;04.05.19 04:22:17AM;12,401;
25;04.05.19 06:22:17AM;12,207;
26;04.05.19 08:22:17AM;12,11;
27;04.05.19 10:22:17AM;12,401;
28;04.05.19 12:22:17PM;12,69;
29;04.05.19 02:22:17PM;13,461;
30;04.05.19 04:22:17PM;13,076;
31;04.05.19 06:22:17PM;12,98;
32;04.05.19 08:22:17PM;12,69;
33;04.05.19 10:22:17PM;12,401;
34;04.06.19 12:22:17AM;12,207;
35;04.06.19 02:22:17AM;12,013;
36;04.06.19 04:22:17AM;11,916;
37;04.06.19 06:22:17AM;11,819;
38;04.06.19 08:22:17AM;11,819;
39;04.06.19 10:22:17AM;12,304;
40;04.06.19 12:22:17PM;12,98;
41;04.06.19 02:22:17PM;13,461;
42;04.06.19 04:22:17PM;11,431;
43;04.06.19 04:38:40PM;;
44;04.06.19 04:38:49PM;;Protokolliert
45;04.06.19 04:39:33PM;;
46;04.06.19 06:22:17PM;9,866;
47;04.06.19 08:22:17PM;9,768;
48;04.06.19 10:22:17PM;9,768;
49;04.07.19 12:22:17AM;9,669;
50;04.07.19 02:22:17AM;9,571;
51;04.07.19 04:22:17AM;9,571;
52;04.07.19 06:22:17AM;9,571;
53;04.07.19 08:22:17AM;9,472;
54;04.07.19 10:22:17AM;9,571;
55;04.07.19 12:22:17PM;10,063;
56;04.07.19 02:22:17PM;9,965;
57;04.07.19 04:22:17PM;9,866;
58;04.07.19 06:22:17PM;9,768;
59;04.07.19 08:22:17PM;9,768;
60;04.07.19 10:22:17PM;9,669;
61;04.08.19 12:22:17AM;9,669;
62;04.08.19 02:22:17AM;9,669;
63;04.08.19 04:22:17AM;9,669;
64;04.08.19 06:22:17AM;9,669;
65;04.08.19 08:22:17AM;9,669;
66;04.08.19 10:22:17AM;9,768;
67;04.08.19 12:22:17PM;9,866;
68;04.08.19 02:22:17PM;9,965;
69;04.08.19 04:22:17PM;9,965;
70;04.08.19 06:22:17PM;9,866;
71;04.08.19 08:22:17PM;11,139;
72;04.08.19 10:22:17PM;10,455;
73;04.09.19 12:22:17AM;10,357;
74;04.09.19 02:22:17AM;10,357;
75;04.09.19 04:22:17AM;10,259;
76;04.09.19 06:22:17AM;10,259;
77;04.09.19 08:22:17AM;11,236;
78;04.09.19 10:22:17AM;15,569;
79;04.09.19 12:22:17PM;15,855;
80;04.09.19 02:22:17PM;16,141;
81;04.09.19 04:22:17PM;16,903;
82;04.09.19 06:22:17PM;11,528;
83;04.09.19 08:22:17PM;10,944;
84;04.09.19 10:22:17PM;10,748;
85;04.10.19 12:22:17AM;10,651;
86;04.10.19 02:22:17AM;10,455;
87;04.10.19 04:22:17AM;10,357;
88;04.10.19 06:22:17AM;10,357;
89;04.10.19 08:22:17AM;10,357;
90;04.10.19 10:22:17AM;15,664;
91;04.10.19 12:22:17PM;16,332;
92;04.10.19 02:22:17PM;16,618;
93;04.10.19 04:22:17PM;15,951;
94;04.10.19 06:22:17PM;15,855;
95;04.10.19 08:22:17PM;14,325;
96;04.10.19 10:22:17PM;10,651;
97;04.11.19 12:22:17AM;10,455;
98;04.11.19 02:22:17AM;10,357;
99;04.11.19 04:22:17AM;10,259;
100;04.11.19 06:22:17AM;10,259;
101;04.11.19 08:22:17AM;14,134;
102;04.11.19 10:22:17AM;15,664;
103;04.11.19 12:22:17PM;15,951;
104;04.11.19 02:22:17PM;16,046;
105;04.11.19 04:22:17PM;16,046;
106;04.11.19 06:22:17PM;15,855;
107;04.11.19 08:22:17PM;11,722;
108;04.11.19 10:22:17PM;10,553;
109;04.12.19 12:22:17AM;10,357;
110;04.12.19 02:22:17AM;10,259;
111;04.12.19 04:22:17AM;10,259;
112;04.12.19 06:22:17AM;10,161;
113;04.12.19 08:22:17AM;15,091;
114;04.12.19 10:22:17AM;15,664;
115;04.12.19 12:22:17PM;15,855;
116;04.12.19 02:22:17PM;15,951;
117;04.12.19 04:22:17PM;16,046;
118;04.12.19 06:22:17PM;15,951;
119;04.12.19 08:22:17PM;10,651;
120;04.12.19 10:22:17PM;10,063;
121;04.13.19 12:22:17AM;9,965;
122;04.13.19 02:22:17AM;9,866;
123;04.13.19 04:22:17AM;9,866;
124;04.13.19 06:22:17AM;9,866;
125;04.13.19 08:22:17AM;12,98;
126;04.13.19 10:22:17AM;15,76;
127;04.13.19 12:22:17PM;16,332;
128;04.13.19 02:22:17PM;16,237;
129;04.13.19 04:22:17PM;15,951;
130;04.13.19 06:22:17PM;15,855;
131;04.13.19 08:22:17PM;11,625;
132;04.13.19 10:22:17PM;9,275;
133;04.14.19 12:22:17AM;9,275;
134;04.14.19 02:22:17AM;9,275;
135;04.14.19 04:22:17AM;9,176;
136;04.14.19 06:22:17AM;9,176;
137;04.14.19 08:22:17AM;9,176;
138;04.14.19 10:22:17AM;15,282;
139;04.14.19 12:22:17PM;15,473;
140;04.14.19 02:22:17PM;15,569;
141;04.14.19 04:22:17PM;15,473;
142;04.14.19 06:22:17PM;15,473;
143;04.14.19 08:22:17PM;9,965;
144;04.14.19 10:22:17PM;9,176;
145;04.15.19 12:22:17AM;9,176;
146;04.15.19 02:22:17AM;9,176;
147;04.15.19 04:22:17AM;9,176;
148;04.15.19 06:22:17AM;9,077;
149;04.15.19 08:22:17AM;13,365;
150;04.15.19 10:22:17AM;15,187;
151;04.15.19 12:22:17PM;15,282;
152;04.15.19 02:22:17PM;15,378;
153;04.15.19 04:22:17PM;15,569;
154;04.15.19 06:22:17PM;15,569;
155;04.15.19 08:22:17PM;10,748;
156;04.15.19 10:22:17PM;9,373;
157;04.16.19 12:22:17AM;9,275;
158;04.16.19 02:22:17AM;9,275;
159;04.16.19 04:22:17AM;9,275;
160;04.16.19 06:22:17AM;9,275;
161;04.16.19 08:22:17AM;13,942;
162;04.16.19 10:22:17AM;15,664;
163;04.16.19 12:22:17PM;15,855;
164;04.16.19 02:22:17PM;16,141;
165;04.16.19 04:22:17PM;16,141;
166;04.16.19 06:22:17PM;16,046;
167;04.16.19 07:52:54PM;;
168;04.16.19 07:53:56PM;;Protokolliert
169;04.16.19 07:54:21PM;;
170;04.16.19 08:22:17PM;10,748;
171;04.16.19 10:22:17PM;9,373;
172;04.17.19 12:22:17AM;9,373;
173;04.17.19 02:22:17AM;9,275;
174;04.17.19 04:22:17AM;9,275;
175;04.17.19 06:22:17AM;9,275;
176;04.17.19 08:22:17AM;12,98;
177;04.17.19 10:22:17AM;15,855;
178;04.17.19 12:22:17PM;16,237;
179;04.17.19 02:22:17PM;16,427;
180;04.17.19 04:22:17PM;16,427;
181;04.17.19 06:22:17PM;16,332;
182;04.17.19 08:22:17PM;11,334;
183;04.17.19 10:22:17PM;9,571;
184;04.18.19 12:22:17AM;9,472;
185;04.18.19 02:22:17AM;9,472;
186;04.18.19 04:22:17AM;9,472;
187;04.18.19 06:22:17AM;9,472;
188;04.18.19 08:22:17AM;13,75;
189;04.18.19 10:22:17AM;16,141;
190;04.18.19 12:22:17PM;17,855;
191;04.18.19 02:22:17PM;16,713;
192;04.18.19 04:22:17PM;16,237;
193;04.18.19 06:22:17PM;16,332;
194;04.18.19 08:22:17PM;12,594;
195;04.18.19 10:22:17PM;9,373;
196;04.19.19 12:22:17AM;9,373;
197;04.19.19 02:22:17AM;9,373;
198;04.19.19 04:22:17AM;9,373;
199;04.19.19 06:22:17AM;9,275;
200;04.19.19 08:22:17AM;12,11;
201;04.19.19 10:22:17AM;16,046;
202;04.19.19 12:22:17PM;16,618;
203;04.19.19 02:22:17PM;16,808;
204;04.19.19 04:22:17PM;16,713;
205;04.19.19 06:22:17PM;16,713;
206;04.19.19 08:22:17PM;11,334;
207;04.19.19 10:22:17PM;9,472;
208;04.20.19 12:22:17AM;9,373;
209;04.20.19 02:22:17AM;9,373;
210;04.20.19 04:22:17AM;9,373;
211;04.20.19 06:22:17AM;9,275;
212;04.20.19 08:22:17AM;14,325;
213;04.20.19 10:22:17AM;16,141;
214;04.20.19 12:22:17PM;16,523;
215;04.20.19 02:22:17PM;16,523;
216;04.20.19 04:22:17PM;16,332;
217;04.20.19 06:22:17PM;16,141;
218;04.20.19 08:22:17PM;10,063;
219;04.20.19 10:22:17PM;8,978;
220;04.21.19 12:22:17AM;8,978;
221;04.21.19 02:22:17AM;8,978;
222;04.21.19 04:22:17AM;9,077;
223;04.21.19 06:22:17AM;8,978;
224;04.21.19 08:22:17AM;9,965;
225;04.21.19 10:22:17AM;15,569;
226;04.21.19 12:22:17PM;16,713;
227;04.21.19 02:22:17PM;16,808;
228;04.21.19 04:22:17PM;16,332;
229;04.21.19 06:22:17PM;15,951;
230;04.21.19 08:22:17PM;10,161;
231;04.21.19 10:22:17PM;8,581;
232;04.22.19 12:22:17AM;8,779;
233;04.22.19 02:22:17AM;8,581;
